Data da Venda,Código Produto,Nome Produto,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
2023-03-29,92,HD Sata,Armazenamento,6,1051.89,6311.34,Belo Horizonte,Brasil,Ana
2024-02-02,11,Teclado,Periféricos,6,86.8,520.8,Rio de Janeiro,Brasil,João
2023-12-31,10,Mouse,Periféricos,8,1082.19,8657.52,Porto,Portugal,Miguel
2023-08-24,50,Mesa,Móveis,2,910.0,1820.0,Los Angeles,Estados Unidos,Alice
2023-05-30,11,Teclado,Periféricos,9,588.25,5294.25,Barcelona,Espanha,David
2023-07-02,10,Mouse,Periféricos,6,3083.25,18499.5,São Paulo,Brasil,João
2023-07-28,22,Cabo Energia,Periféricos,7,4916.85,34417.95,Madrid,Espanha,Carlos
2023-03-27,70,Licença Windows,Software,3,3368.19,10104.57,New York,Estados Unidos,Alice
2023-05-20,22,Cabo Energia,Periféricos,4,926.47,3705.88,Porto,Portugal,Sofia
2023-09-15,11,Teclado,Periféricos,5,2688.47,13442.35,Porto,Portugal,Sofia
2023-08-26,20,Monitor,Monitores,5,3747.39,18736.95,Coimbra,Portugal,André
2023-08-05,95,Memória,Armazenamento,6,2338.91,14033.46,Rio de Janeiro,Brasil,Ana
2023-08-13,40,Nobreak,Periféricos,7,1471.26,10298.82,São Paulo,Brasil,Ana
2023-03-02,40,Nobreak,Periféricos,10,690.59,6905.9,São Paulo,Brasil,Ana
2023-03-05,10,Mouse,Periféricos,2,589.69,1179.38,Madrid,Espanha,David
2023-07-18,40,Nobreak,Periféricos,7,2416.54,16915.78,Barcelona,Espanha,Carlos
2023-11-29,96,Placa de Vídeo,Periféricos,7,3517.29,24621.03,Rio de Janeiro,Brasil,Ana
2023-03-24,92,HD Sata,Armazenamento,6,3111.47,18668.82,Belo Horizonte,Brasil,Carlos
2023-02-20,80,Licença Office 365,Software,4,672.58,2690.32,New York,Estados Unidos,John
2023-10-01,92,HD Sata,Armazenamento,5,3337.97,16689.85,Belo Horizonte,Brasil,João
2024-01-28,80,Licença Office 365,Software,3,4424.31,13272.93,Los Angeles,Estados Unidos,John
2023-11-16,70,Licença Windows,Software,5,3732.18,18660.9,Los Angeles,Estados Unidos,Alice
2023-08-03,70,Licença Windows,Software,6,2488.86,14933.16,Belo Horizonte,Brasil,Ana
2023-08-24,95,Memória,Armazenamento,2,187.58,375.16,Valencia,Espanha,María
2023-10-06,24,Cabo Rede,Periféricos,2,2701.05,5402.1,Barcelona,Espanha,María
2023-10-25,10,Mouse,Periféricos,3,1112.17,3336.51,Chicago,Estados Unidos,Bob
2023-08-26,80,Licença Office 365,Software,2,2388.98,4777.96,Belo Horizonte,Brasil,João
2023-12-16,22,Cabo Energia,Periféricos,8,4365.81,34926.48,Los Angeles,Estados Unidos,Alice
2023-04-01,24,Cabo Rede,Periféricos,8,1352.23,10817.84,Los Angeles,Estados Unidos,John
2023-03-29,40,Nobreak,Periféricos,10,320.09,3200.9,Madrid,Espanha,David
2023-03-21,92,HD Sata,Armazenamento,1,2914.64,2914.64,New York,Estados Unidos,John
2023-10-25,70,Licença Windows,Software,8,711.46,5691.68,New York,Estados Unidos,Alice
2023-03-21,80,Licença Office 365,Software,2,936.24,1872.48,Chicago,Estados Unidos,John
2024-01-26,96,Placa de Vídeo,Periféricos,8,2568.79,20550.32,Valencia,Espanha,Carlos
2023-09-07,95,Memória,Armazenamento,3,1987.54,5962.62,Belo Horizonte,Brasil,Carlos
2023-09-16,24,Cabo Rede,Periféricos,7,572.3,4006.1,Porto,Portugal,André
2023-05-28,80,Licença Office 365,Software,2,4559.53,9119.06,Lisboa,Portugal,Miguel
2023-03-19,96,Placa de Vídeo,Periféricos,2,3409.44,6818.88,São Paulo,Brasil,João
2023-02-17,23,Cabo HDMI,Periféricos,3,4517.01,13551.03,Madrid,Espanha,María
2023-03-03,80,Licença Office 365,Software,3,2332.89,6998.67,Valencia,Espanha,Carlos
2023-08-15,23,Cabo HDMI,Periféricos,4,4198.82,16795.28,Rio de Janeiro,Brasil,João
2023-08-23,96,Placa de Vídeo,Periféricos,9,4014.89,36134.01,Valencia,Espanha,María
2023-07-07,80,Licença Office 365,Software,3,4611.4,13834.2,Belo Horizonte,Brasil,João
2023-12-08,60,Cadeira,Móveis,1,3090.8,3090.8,Barcelona,Espanha,David
2023-06-25,95,Memória,Armazenamento,6,61.34,368.04,Madrid,Espanha,Carlos
2023-10-21,10,Mouse,Periféricos,4,3120.07,12480.28,Los Angeles,Estados Unidos,Bob
2023-10-23,22,Cabo Energia,Periféricos,7,1222.02,8554.14,Los Angeles,Estados Unidos,John
2023-11-14,20,Monitor,Monitores,5,3038.99,15194.95,São Paulo,Brasil,João
2023-07-26,11,Teclado,Periféricos,9,3572.32,32150.88,Los Angeles,Estados Unidos,John
2023-06-12,23,Cabo HDMI,Periféricos,2,204.15,408.3,Porto,Portugal,André
2023-08-28,70,Licença Windows,Software,3,3490.78,10472.34,Porto,Portugal,Miguel
2023-09-29,11,Teclado,Periféricos,5,1420.65,7103.25,Los Angeles,Estados Unidos,Bob
2023-03-20,50,Mesa,Móveis,7,515.73,3610.11,New York,Estados Unidos,Bob
2023-04-22,70,Licença Windows,Software,3,3006.91,9020.73,Chicago,Estados Unidos,Bob
2023-04-06,90,HD SSD,Armazenamento,2,1118.42,2236.84,Los Angeles,Estados Unidos,John
2023-10-29,92,HD Sata,Armazenamento,2,4590.15,9180.3,Lisboa,Portugal,Miguel
2023-06-07,30,Notebook,Computadores,1,2320.11,2320.11,New York,Estados Unidos,Alice
2023-11-15,30,Notebook,Computadores,9,2605.88,23452.92,Chicago,Estados Unidos,Bob
2023-03-03,35,Computador,Computadores,6,3664.34,21986.04,Valencia,Espanha,Carlos
2023-03-24,96,Placa de Vídeo,Periféricos,1,2563.73,2563.73,Belo Horizonte,Brasil,Ana
2023-12-20,92,HD Sata,Armazenamento,3,2274.99,6824.97,São Paulo,Brasil,Ana
2023-08-28,50,Mesa,Móveis,3,413.08,1239.24,New York,Estados Unidos,Bob
2023-03-07,80,Licença Office 365,Software,7,576.96,4038.72,Lisboa,Portugal,André
2023-11-05,90,HD SSD,Armazenamento,4,3387.63,13550.52,New York,Estados Unidos,Bob
2023-11-16,20,Monitor,Monitores,5,1322.09,6610.45,Rio de Janeiro,Brasil,João
2023-03-04,70,Licença Windows,Software,1,4708.51,4708.51,São Paulo,Brasil,João
2023-10-24,40,Nobreak,Periféricos,8,3308.49,26467.92,Valencia,Espanha,David
2023-06-27,35,Computador,Computadores,7,3024.66,21172.62,Porto,Portugal,Sofia
2023-02-24,22,Cabo Energia,Periféricos,7,4179.32,29255.24,Los Angeles,Estados Unidos,Alice
2023-11-18,80,Licença Office 365,Software,3,1681.94,5045.82,Los Angeles,Estados Unidos,John
2023-11-06,40,Nobreak,Periféricos,4,945.96,3783.84,Lisboa,Portugal,Miguel
2023-05-29,35,Computador,Computadores,1,3523.21,3523.21,Los Angeles,Estados Unidos,Alice
2023-08-07,20,Monitor,Monitores,7,4090.68,28634.76,Coimbra,Portugal,André
2023-05-01,60,Cadeira,Móveis,7,596.66,4176.62,Los Angeles,Estados Unidos,Bob
2023-10-05,20,Monitor,Monitores,5,4084.55,20422.75,São Paulo,Brasil,Carlos
2023-11-04,30,Notebook,Computadores,5,407.51,2037.55,Porto,Portugal,Sofia
2023-04-07,92,HD Sata,Armazenamento,5,3387.53,16937.65,New York,Estados Unidos,Bob
2023-07-02,80,Licença Office 365,Software,8,4911.73,39293.84,Los Angeles,Estados Unidos,John
2023-03-26,90,HD SSD,Armazenamento,8,2971.75,23774.0,São Paulo,Brasil,João
2023-07-09,80,Licença Office 365,Software,1,1191.11,1191.11,Barcelona,Espanha,Carlos
2023-11-23,23,Cabo HDMI,Periféricos,4,2369.14,9476.56,Los Angeles,Estados Unidos,Alice
2023-08-23,10,Mouse,Periféricos,1,3755.78,3755.78,Madrid,Espanha,David
2023-10-22,95,Memória,Armazenamento,4,631.32,2525.28,Valencia,Espanha,David
2023-06-27,40,Nobreak,Periféricos,10,713.55,7135.5,Barcelona,Espanha,María
2023-07-08,35,Computador,Computadores,6,1769.8,10618.8,Belo Horizonte,Brasil,João
2023-08-05,20,Monitor,Monitores,1,1182.89,1182.89,Chicago,Estados Unidos,Alice
2023-03-29,24,Cabo Rede,Periféricos,9,628.26,5654.34,New York,Estados Unidos,Bob
2023-08-26,80,Licença Office 365,Software,10,4065.27,40652.7,Chicago,Estados Unidos,Bob
2023-03-06,95,Memória,Armazenamento,2,1451.72,2903.44,São Paulo,Brasil,Carlos
2023-04-19,96,Placa de Vídeo,Periféricos,8,251.65,2013.2,Chicago,Estados Unidos,John
2023-03-27,23,Cabo HDMI,Periféricos,7,1873.42,13113.94,Lisboa,Portugal,Sofia
2023-04-22,80,Licença Office 365,Software,3,1391.21,4173.63,Coimbra,Portugal,Miguel
2023-09-12,20,Monitor,Monitores,10,3605.12,36051.2,Lisboa,Portugal,Sofia
2023-05-25,60,Cadeira,Móveis,4,487.13,1948.52,Lisboa,Portugal,Miguel
2023-12-25,40,Nobreak,Periféricos,7,2652.81,18569.67,Porto,Portugal,André
2023-10-05,35,Computador,Computadores,1,3037.81,3037.81,Chicago,Estados Unidos,John
2023-07-09,30,Notebook,Computadores,3,3308.83,9926.49,Rio de Janeiro,Brasil,João
2023-05-05,95,Memória,Armazenamento,3,793.42,2380.26,Madrid,Espanha,David
2024-02-14,23,Cabo HDMI,Periféricos,10,1650.08,16500.8,Barcelona,Espanha,María
2023-05-21,23,Cabo HDMI,Periféricos,1,4818.0,4818.0,Valencia,Espanha,María
2024-01-24,23,Cabo HDMI,Periféricos,4,1624.96,6499.84,Barcelona,Espanha,Carlos
2023-03-30,23,Cabo HDMI,Periféricos,7,1036.59,7256.13,Porto,Portugal,André
2024-01-23,20,Monitor,Monitores,5,1631.17,8155.85,Coimbra,Portugal,Miguel
2023-11-18,30,Notebook,Computadores,3,2719.65,8158.95,Rio de Janeiro,Brasil,Carlos
2023-07-06,24,Cabo Rede,Periféricos,6,464.6,2787.6,Coimbra,Portugal,Sofia
2023-11-19,50,Mesa,Móveis,5,3540.74,17703.7,Belo Horizonte,Brasil,Carlos
2023-11-04,90,HD SSD,Armazenamento,6,4465.87,26795.22,Lisboa,Portugal,Miguel
2023-03-28,11,Teclado,Periféricos,9,2760.47,24844.23,Lisboa,Portugal,Miguel
2023-03-13,30,Notebook,Computadores,7,3689.6,25827.2,Los Angeles,Estados Unidos,John
2023-09-29,90,HD SSD,Armazenamento,9,254.99,2294.91,Coimbra,Portugal,Sofia
2023-05-13,11,Teclado,Periféricos,8,3570.17,28561.36,Los Angeles,Estados Unidos,Bob
2024-01-05,24,Cabo Rede,Periféricos,4,122.67,490.68,Los Angeles,Estados Unidos,Alice
2023-10-09,11,Teclado,Periféricos,7,1332.61,9328.27,Porto,Portugal,Miguel
2023-07-22,80,Licença Office 365,Software,2,1683.0,3366.0,Lisboa,Portugal,Sofia
2023-06-06,20,Monitor,Monitores,1,3953.2,3953.2,São Paulo,Brasil,João
2023-07-25,10,Mouse,Periféricos,5,2081.58,10407.9,Barcelona,Espanha,María
2023-06-01,80,Licença Office 365,Software,8,735.59,5884.72,New York,Estados Unidos,Alice
2023-08-18,10,Mouse,Periféricos,9,891.24,8021.16,São Paulo,Brasil,Ana
2023-07-01,35,Computador,Computadores,4,2053.79,8215.16,Los Angeles,Estados Unidos,Alice
2023-08-08,11,Teclado,Periféricos,8,3823.47,30587.76,Chicago,Estados Unidos,Bob
2023-07-16,10,Mouse,Periféricos,3,361.11,1083.33,Porto,Portugal,Sofia
2023-05-25,92,HD Sata,Armazenamento,9,4676.34,42087.06,Porto,Portugal,André
2023-04-07,50,Mesa,Móveis,1,3478.25,3478.25,Lisboa,Portugal,Miguel
2023-10-12,80,Licença Office 365,Software,3,3306.92,9920.76,Coimbra,Portugal,André
2023-05-16,90,HD SSD,Armazenamento,10,746.04,7460.4,Valencia,Espanha,David
2023-09-23,20,Monitor,Monitores,6,3096.25,18577.5,Madrid,Espanha,David
2024-01-17,95,Memória,Armazenamento,1,2405.78,2405.78,New York,Estados Unidos,John
2023-03-28,10,Mouse,Periféricos,3,2279.96,6839.88,Rio de Janeiro,Brasil,Ana
2024-02-09,24,Cabo Rede,Periféricos,7,1299.63,9097.41,Los Angeles,Estados Unidos,Alice
2023-04-21,50,Mesa,Móveis,6,1542.82,9256.92,Los Angeles,Estados Unidos,Bob
2023-07-08,23,Cabo HDMI,Periféricos,8,1467.63,11741.04,Belo Horizonte,Brasil,Ana
2023-06-07,92,HD Sata,Armazenamento,7,2176.11,15232.77,Barcelona,Espanha,David
2023-12-27,20,Monitor,Monitores,4,3886.92,15547.68,New York,Estados Unidos,Bob
2023-03-16,30,Notebook,Computadores,7,1646.21,11523.47,Belo Horizonte,Brasil,João
2023-11-10,80,Licença Office 365,Software,7,2849.92,19949.44,Madrid,Espanha,María
2023-10-02,30,Notebook,Computadores,1,1741.78,1741.78,Rio de Janeiro,Brasil,João
2023-12-13,35,Computador,Computadores,10,2891.02,28910.2,Porto,Portugal,Miguel
2023-03-26,40,Nobreak,Periféricos,3,4099.28,12297.84,New York,Estados Unidos,Alice
2023-05-11,20,Monitor,Monitores,3,2474.02,7422.06,Rio de Janeiro,Brasil,João
2023-12-02,40,Nobreak,Periféricos,2,3428.67,6857.34,São Paulo,Brasil,João
2023-04-10,35,Computador,Computadores,6,2707.3,16243.8,Valencia,Espanha,David
2023-02-20,50,Mesa,Móveis,1,1747.81,1747.81,Chicago,Estados Unidos,Alice
2023-09-12,96,Placa de Vídeo,Periféricos,3,4557.26,13671.78,Rio de Janeiro,Brasil,Ana
2023-03-26,10,Mouse,Periféricos,8,3555.93,28447.44,Lisboa,Portugal,Sofia
2023-04-16,90,HD SSD,Armazenamento,2,3874.08,7748.16,Coimbra,Portugal,Sofia
2023-03-09,11,Teclado,Periféricos,4,1150.62,4602.48,Rio de Janeiro,Brasil,João
2023-07-17,70,Licença Windows,Software,10,3106.9,31069.0,Coimbra,Portugal,Miguel
2023-06-30,24,Cabo Rede,Periféricos,8,3544.69,28357.52,Madrid,Espanha,David
2023-10-31,80,Licença Office 365,Software,2,2656.77,5313.54,Lisboa,Portugal,Miguel
2023-09-30,80,Licença Office 365,Software,7,2874.09,20118.63,Los Angeles,Estados Unidos,Alice
2024-02-15,35,Computador,Computadores,8,3817.66,30541.28,Valencia,Espanha,Carlos
2024-01-02,95,Memória,Armazenamento,7,3209.27,22464.89,Porto,Portugal,André
2023-11-26,30,Notebook,Computadores,3,2641.04,7923.12,Rio de Janeiro,Brasil,João
2023-08-11,24,Cabo Rede,Periféricos,8,174.32,1394.56,Valencia,Espanha,David
2023-06-16,10,Mouse,Periféricos,10,2286.97,22869.7,Porto,Portugal,André
2023-12-23,20,Monitor,Monitores,5,1004.94,5024.7,Chicago,Estados Unidos,Alice
2023-12-06,10,Mouse,Periféricos,2,3476.59,6953.18,Los Angeles,Estados Unidos,Bob
2023-05-07,23,Cabo HDMI,Periféricos,3,1638.53,4915.59,Coimbra,Portugal,Miguel
2023-11-16,95,Memória,Armazenamento,6,120.07,720.42,Madrid,Espanha,Carlos
2023-08-24,60,Cadeira,Móveis,7,1960.95,13726.65,Barcelona,Espanha,David
2024-01-07,96,Placa de Vídeo,Periféricos,9,4285.68,38571.12,Belo Horizonte,Brasil,Carlos
2023-09-14,20,Monitor,Monitores,8,1368.62,10948.96,Belo Horizonte,Brasil,Ana
2023-04-03,20,Monitor,Monitores,7,2525.25,17676.75,Lisboa,Portugal,André
2023-07-22,60,Cadeira,Móveis,2,3166.94,6333.88,Los Angeles,Estados Unidos,Alice
2023-09-17,80,Licença Office 365,Software,6,1410.74,8464.44,Los Angeles,Estados Unidos,John
2023-11-20,22,Cabo Energia,Periféricos,3,4206.31,12618.93,São Paulo,Brasil,Ana
2023-08-15,92,HD Sata,Armazenamento,9,1004.24,9038.16,Coimbra,Portugal,Miguel
2023-07-09,11,Teclado,Periféricos,8,1146.25,9170.0,Madrid,Espanha,María
2023-10-19,11,Teclado,Periféricos,2,3394.16,6788.32,Chicago,Estados Unidos,Alice
2023-08-14,10,Mouse,Periféricos,6,1010.12,6060.72,Belo Horizonte,Brasil,Carlos
2023-07-10,70,Licença Windows,Software,6,2702.31,16213.86,Madrid,Espanha,David
2023-07-19,96,Placa de Vídeo,Periféricos,7,148.01,1036.07,Los Angeles,Estados Unidos,Bob
2023-09-26,24,Cabo Rede,Periféricos,2,3376.06,6752.12,Lisboa,Portugal,Miguel
2023-12-28,24,Cabo Rede,Periféricos,6,1234.89,7409.34,Los Angeles,Estados Unidos,Alice
2023-05-22,40,Nobreak,Periféricos,4,1059.6,4238.4,Los Angeles,Estados Unidos,John
2023-09-07,92,HD Sata,Armazenamento,4,3627.03,14508.12,Valencia,Espanha,Carlos
2023-11-26,70,Licença Windows,Software,6,2477.98,14867.88,Porto,Portugal,Sofia
2023-10-22,60,Cadeira,Móveis,1,3054.78,3054.78,Belo Horizonte,Brasil,João
2024-01-11,80,Licença Office 365,Software,5,3043.24,15216.2,Valencia,Espanha,David
2023-10-27,60,Cadeira,Móveis,6,1948.26,11689.56,Barcelona,Espanha,David
2023-07-16,20,Monitor,Monitores,6,2767.89,16607.34,New York,Estados Unidos,Bob
2023-05-17,22,Cabo Energia,Periféricos,7,513.75,3596.25,Barcelona,Espanha,David
2023-11-12,10,Mouse,Periféricos,6,4608.04,27648.24,Barcelona,Espanha,Carlos
2023-05-11,90,HD SSD,Armazenamento,10,4671.47,46714.7,Barcelona,Espanha,Carlos
2023-04-20,35,Computador,Computadores,7,465.47,3258.29,Chicago,Estados Unidos,Alice
2023-03-16,24,Cabo Rede,Periféricos,6,1781.99,10691.94,São Paulo,Brasil,João
2023-10-09,95,Memória,Armazenamento,10,159.48,1594.8,Porto,Portugal,Miguel
2024-01-06,35,Computador,Computadores,6,408.51,2451.06,Los Angeles,Estados Unidos,Bob
2024-01-02,60,Cadeira,Móveis,9,4896.6,44069.4,Los Angeles,Estados Unidos,John
2023-10-30,10,Mouse,Periféricos,1,1586.52,1586.52,Madrid,Espanha,Carlos
2023-06-18,92,HD Sata,Armazenamento,3,2554.43,7663.29,Coimbra,Portugal,Sofia
2023-11-21,40,Nobreak,Periféricos,9,4273.41,38460.69,Lisboa,Portugal,Miguel
2023-03-12,95,Memória,Armazenamento,6,3322.4,19934.4,Madrid,Espanha,David
2023-05-23,22,Cabo Energia,Periféricos,9,886.54,7978.86,Barcelona,Espanha,Carlos
2023-11-15,60,Cadeira,Móveis,10,3794.66,37946.6,Coimbra,Portugal,Miguel
2023-03-26,96,Placa de Vídeo,Periféricos,5,2252.12,11260.6,Lisboa,Portugal,André
2023-03-13,20,Monitor,Monitores,1,512.71,512.71,Coimbra,Portugal,André
2023-11-17,60,Cadeira,Móveis,5,3050.52,15252.6,São Paulo,Brasil,Carlos
2023-08-25,60,Cadeira,Móveis,10,1893.69,18936.9,Valencia,Espanha,Carlos
2023-09-26,11,Teclado,Periféricos,10,2176.2,21762.0,Valencia,Espanha,María
2023-06-26,92,HD Sata,Armazenamento,5,1946.19,9730.95,Rio de Janeiro,Brasil,Ana
2023-05-19,90,HD SSD,Armazenamento,8,2501.52,20012.16,Madrid,Espanha,David
2023-09-15,30,Notebook,Computadores,6,4635.13,27810.78,Valencia,Espanha,David
2023-10-24,80,Licença Office 365,Software,8,1369.41,10955.28,Porto,Portugal,Miguel
2023-04-30,90,HD SSD,Armazenamento,7,2989.13,20923.91,Chicago,Estados Unidos,Alice
2023-03-26,35,Computador,Computadores,6,1049.83,6298.98,Valencia,Espanha,María
2023-10-07,95,Memória,Armazenamento,1,1143.38,1143.38,Coimbra,Portugal,André
2023-08-10,70,Licença Windows,Software,8,1003.17,8025.36,São Paulo,Brasil,Carlos
2023-08-22,70,Licença Windows,Software,1,2638.21,2638.21,Porto,Portugal,Sofia
2023-11-14,60,Cadeira,Móveis,7,244.67,1712.69,Porto,Portugal,Miguel
2023-07-13,10,Mouse,Periféricos,9,2518.46,22666.14,Barcelona,Espanha,David
2023-11-26,11,Teclado,Periféricos,6,3645.2,21871.2,São Paulo,Brasil,Ana
2023-09-13,30,Notebook,Computadores,3,935.32,2805.96,Los Angeles,Estados Unidos,John
2023-05-01,23,Cabo HDMI,Periféricos,10,3790.51,37905.1,Los Angeles,Estados Unidos,Alice
2023-07-26,92,HD Sata,Armazenamento,2,2470.52,4941.04,Chicago,Estados Unidos,Bob
2023-09-22,70,Licença Windows,Software,1,1038.87,1038.87,Madrid,Espanha,David
2024-01-10,96,Placa de Vídeo,Periféricos,5,2101.22,10506.1,Chicago,Estados Unidos,John
2023-11-11,24,Cabo Rede,Periféricos,9,3969.19,35722.71,São Paulo,Brasil,Ana
2023-10-22,50,Mesa,Móveis,7,3759.11,26313.77,Belo Horizonte,Brasil,João
2023-04-18,35,Computador,Computadores,7,4373.74,30616.18,Coimbra,Portugal,Sofia
2023-05-12,24,Cabo Rede,Periféricos,6,1781.57,10689.42,Chicago,Estados Unidos,John
2023-07-02,22,Cabo Energia,Periféricos,2,4838.46,9676.92,Valencia,Espanha,Carlos
2023-06-28,70,Licença Windows,Software,1,3289.06,3289.06,Barcelona,Espanha,David
2024-01-15,96,Placa de Vídeo,Periféricos,10,173.07,1730.7,Porto,Portugal,Sofia
2023-08-23,40,Nobreak,Periféricos,1,4231.6,4231.6,Coimbra,Portugal,Miguel
2023-05-19,95,Memória,Armazenamento,9,4535.78,40822.02,Madrid,Espanha,María
2023-12-28,20,Monitor,Monitores,9,2281.18,20530.62,Porto,Portugal,Sofia
2023-06-08,35,Computador,Computadores,8,1401.59,11212.72,São Paulo,Brasil,Carlos
2023-10-20,10,Mouse,Periféricos,1,2925.7,2925.7,Coimbra,Portugal,Miguel
2024-01-11,95,Memória,Armazenamento,4,2757.1,11028.4,Valencia,Espanha,David
2023-12-11,92,HD Sata,Armazenamento,5,3183.23,15916.15,Rio de Janeiro,Brasil,Ana
2023-06-27,11,Teclado,Periféricos,8,913.44,7307.52,Los Angeles,Estados Unidos,Alice
2023-08-26,92,HD Sata,Armazenamento,3,4801.6,14404.8,Belo Horizonte,Brasil,João
2023-06-05,90,HD SSD,Armazenamento,8,215.49,1723.92,Coimbra,Portugal,André
2023-08-21,35,Computador,Computadores,1,807.53,807.53,Valencia,Espanha,David
2023-02-28,80,Licença Office 365,Software,7,3169.72,22188.04,New York,Estados Unidos,Alice
2023-04-24,22,Cabo Energia,Periféricos,6,1210.09,7260.54,São Paulo,Brasil,Ana
2023-03-06,70,Licença Windows,Software,5,2434.7,12173.5,Porto,Portugal,André
2023-05-29,35,Computador,Computadores,2,1574.21,3148.42,Valencia,Espanha,Carlos
2024-02-04,10,Mouse,Periféricos,3,366.06,1098.18,Coimbra,Portugal,André
2023-07-21,22,Cabo Energia,Periféricos,7,792.08,5544.56,Lisboa,Portugal,Sofia
2023-09-13,80,Licença Office 365,Software,10,3211.42,32114.2,Rio de Janeiro,Brasil,João
2023-10-07,80,Licença Office 365,Software,6,3003.96,18023.76,Los Angeles,Estados Unidos,Alice
2023-07-07,96,Placa de Vídeo,Periféricos,2,844.24,1688.48,São Paulo,Brasil,Ana
2023-08-18,11,Teclado,Periféricos,4,4526.18,18104.72,Porto,Portugal,Miguel
2023-11-11,24,Cabo Rede,Periféricos,9,90.91,818.19,Madrid,Espanha,Carlos
2023-12-06,10,Mouse,Periféricos,7,1777.75,12444.25,Valencia,Espanha,David
2023-11-22,24,Cabo Rede,Periféricos,4,4233.45,16933.8,Los Angeles,Estados Unidos,John
2023-11-18,35,Computador,Computadores,8,118.87,950.96,Chicago,Estados Unidos,Bob
2023-07-04,24,Cabo Rede,Periféricos,2,2344.06,4688.12,Rio de Janeiro,Brasil,João
2023-03-24,24,Cabo Rede,Periféricos,5,276.72,1383.6,Valencia,Espanha,David
2023-04-26,20,Monitor,Monitores,7,720.59,5044.13,Valencia,Espanha,María
2024-01-26,70,Licença Windows,Software,9,1867.67,16809.03,São Paulo,Brasil,Ana
2023-03-19,23,Cabo HDMI,Periféricos,8,2169.4,17355.2,Madrid,Espanha,David
2023-04-23,24,Cabo Rede,Periféricos,6,2208.69,13252.14,Valencia,Espanha,Carlos
2023-07-11,60,Cadeira,Móveis,4,2983.81,11935.24,Coimbra,Portugal,André
2023-07-24,96,Placa de Vídeo,Periféricos,1,2089.18,2089.18,Coimbra,Portugal,Miguel
2023-02-19,92,HD Sata,Armazenamento,4,2107.3,8429.2,Rio de Janeiro,Brasil,Carlos
2023-08-22,70,Licença Windows,Software,1,1618.21,1618.21,Chicago,Estados Unidos,Bob
2023-03-04,50,Mesa,Móveis,2,4077.4,8154.8,Madrid,Espanha,María
2023-12-04,23,Cabo HDMI,Periféricos,10,2954.46,29544.6,Madrid,Espanha,Carlos
2023-06-22,90,HD SSD,Armazenamento,8,2337.11,18696.88,Lisboa,Portugal,André
2023-05-01,35,Computador,Computadores,9,848.24,7634.16,São Paulo,Brasil,Carlos
2023-08-10,24,Cabo Rede,Periféricos,7,2316.04,16212.28,Valencia,Espanha,Carlos
2023-12-28,35,Computador,Computadores,1,2318.27,2318.27,Belo Horizonte,Brasil,Ana
2023-07-16,40,Nobreak,Periféricos,1,958.29,958.29,Valencia,Espanha,David
2023-04-14,35,Computador,Computadores,5,2092.47,10462.35,Barcelona,Espanha,David
2023-11-29,24,Cabo Rede,Periféricos,9,2903.46,26131.14,Barcelona,Espanha,Carlos
2023-12-15,50,Mesa,Móveis,7,4294.64,30062.48,Madrid,Espanha,David
2023-08-28,10,Mouse,Periféricos,7,249.28,1744.96,Chicago,Estados Unidos,Bob
2023-05-20,70,Licença Windows,Software,10,879.78,8797.8,Rio de Janeiro,Brasil,Ana
2023-05-10,80,Licença Office 365,Software,1,2349.91,2349.91,Valencia,Espanha,David
2023-11-30,70,Licença Windows,Software,5,3105.66,15528.3,New York,Estados Unidos,Bob
2023-08-26,40,Nobreak,Periféricos,7,2216.92,15518.44,New York,Estados Unidos,Bob
2023-04-04,22,Cabo Energia,Periféricos,1,2171.57,2171.57,Lisboa,Portugal,Miguel
2024-01-15,90,HD SSD,Armazenamento,9,4180.85,37627.65,Porto,Portugal,André
2023-11-27,24,Cabo Rede,Periféricos,2,3375.71,6751.42,Lisboa,Portugal,Miguel
2024-01-04,70,Licença Windows,Software,4,151.88,607.52,New York,Estados Unidos,John
2024-01-06,95,Memória,Armazenamento,6,4985.8,29914.8,New York,Estados Unidos,Alice
2023-11-02,95,Memória,Armazenamento,2,1664.09,3328.18,Madrid,Espanha,David
2023-06-26,92,HD Sata,Armazenamento,6,2302.11,13812.66,Belo Horizonte,Brasil,Carlos
2023-03-26,22,Cabo Energia,Periféricos,2,1706.3,3412.6,Coimbra,Portugal,Sofia
2023-08-01,23,Cabo HDMI,Periféricos,4,1171.57,4686.28,Belo Horizonte,Brasil,Carlos
2023-06-02,30,Notebook,Computadores,4,1053.39,4213.56,Belo Horizonte,Brasil,Ana
2023-02-28,60,Cadeira,Móveis,6,4035.81,24214.86,Lisboa,Portugal,Sofia
2023-05-16,96,Placa de Vídeo,Periféricos,10,3278.21,32782.1,Valencia,Espanha,Carlos
2023-12-27,10,Mouse,Periféricos,3,4261.65,12784.95,São Paulo,Brasil,Ana
2023-11-01,20,Monitor,Monitores,1,4314.18,4314.18,Chicago,Estados Unidos,John
2023-11-12,24,Cabo Rede,Periféricos,9,1205.37,10848.33,Coimbra,Portugal,Sofia
2024-01-05,20,Monitor,Monitores,8,4719.35,37754.8,Los Angeles,Estados Unidos,Bob
2023-06-16,50,Mesa,Móveis,1,3855.97,3855.97,Coimbra,Portugal,Miguel
