Data da Venda,Código Produto,Nome Produto,Categoria do Produto,Quantidade Vendido,Valor Unitário,Valor Total da Venda,Cidade da Loja,País da Loja,Vendedor
2023-10-23,23,Cabo HDMI,Periféricos,2,47.2,94.4,Lisboa,Portugal,Sofia
2023-07-03,20,Monitor,Monitores,7,896.0,6272.0,São Paulo,Brasil,João
2023-12-08,96,Placa de Vídeo,Periféricos,3,2684.0,8052.0,Barcelona,Espanha,David
2023-02-26,50,Mesa,Móveis,1,459.0,459.0,Rio de Janeiro,Brasil,Carlos
2023-02-17,80,Licença Office 365,Software,9,357.0,3213.0,São Paulo,Brasil,Ana
2023-11-18,80,Licença Office 365,Software,10,420.0,4200.0,Madrid,Espanha,Carlos
2023-10-03,35,Computador,Computadores,1,2714.0,2714.0,São Paulo,Brasil,Carlos
2023-06-10,24,Cabo Rede,Periféricos,2,27.5,55.0,Belo Horizonte,Brasil,Carlos
2023-11-26,95,Memória,Armazenamento,2,384.0,768.0,Chicago,Estados Unidos,Alice
2023-12-22,50,Mesa,Móveis,6,549.0,3294.0,Valencia,Espanha,María
2023-07-15,40,Nobreak,Periféricos,4,560.0,2240.0,Lisboa,Portugal,Miguel
2023-11-25,40,Nobreak,Periféricos,6,600.0,3600.0,Belo Horizonte,Brasil,Carlos
2023-09-26,96,Placa de Vídeo,Periféricos,9,2552.0,22968.0,Porto,Portugal,Sofia
2023-06-13,70,Licença Windows,Software,2,990.0,1980.0,São Paulo,Brasil,Ana
2023-12-23,35,Computador,Computadores,3,2806.0,8418.0,Coimbra,Portugal,Sofia
2023-12-24,90,HD SSD,Armazenamento,6,732.0,4392.0,Coimbra,Portugal,Sofia
2023-08-07,35,Computador,Computadores,7,2622.0,18354.0,Chicago,Estados Unidos,Alice
2023-12-31,40,Nobreak,Periféricos,2,610.0,1220.0,Lisboa,Portugal,Sofia
2023-06-26,90,HD SSD,Armazenamento,6,660.0,3960.0,Porto,Portugal,Miguel
2023-04-11,60,Cadeira,Móveis,1,318.0,318.0,Valencia,Espanha,Carlos
2023-06-10,24,Cabo Rede,Periféricos,10,27.5,275.0,Valencia,Espanha,Carlos
2023-12-18,70,Licença Windows,Software,2,1098.0,2196.0,Belo Horizonte,Brasil,João
2023-11-13,60,Cadeira,Móveis,9,360.0,3240.0,New York,Estados Unidos,Alice
2023-04-26,30,Notebook,Computadores,7,3710.0,25970.0,Barcelona,Espanha,David
2023-12-03,90,HD SSD,Armazenamento,2,732.0,1464.0,Barcelona,Espanha,David
2023-08-08,96,Placa de Vídeo,Periféricos,6,2508.0,15048.0,São Paulo,Brasil,João
2023-10-07,11,Teclado,Periféricos,5,177.0,885.0,Lisboa,Portugal,André
2023-10-04,90,HD SSD,Armazenamento,3,708.0,2124.0,Belo Horizonte,Brasil,Carlos
2023-06-17,23,Cabo HDMI,Periféricos,9,44.0,396.0,São Paulo,Brasil,Ana
2023-05-19,20,Monitor,Monitores,9,864.0,7776.0,New York,Estados Unidos,Alice
2023-04-23,95,Memória,Armazenamento,10,339.2,3392.0,Lisboa,Portugal,André
2023-03-03,60,Cadeira,Móveis,3,312.0,936.0,Belo Horizonte,Brasil,Ana
2023-08-27,50,Mesa,Móveis,2,513.0,1026.0,New York,Estados Unidos,John
2023-10-07,70,Licença Windows,Software,4,1062.0,4248.0,Coimbra,Portugal,André
2023-06-01,90,HD SSD,Armazenamento,10,660.0,6600.0,Belo Horizonte,Brasil,Ana
2023-12-02,11,Teclado,Periféricos,8,183.0,1464.0,Madrid,Espanha,María
2023-12-13,11,Teclado,Periféricos,10,183.0,1830.0,Madrid,Espanha,María
2023-09-23,96,Placa de Vídeo,Periféricos,1,2552.0,2552.0,Rio de Janeiro,Brasil,Ana
2023-07-10,23,Cabo HDMI,Periféricos,8,44.8,358.4,Valencia,Espanha,María
2024-01-04,23,Cabo HDMI,Periféricos,2,40.0,80.0,Lisboa,Portugal,André
2023-05-26,22,Cabo Energia,Periféricos,5,32.4,162.0,New York,Estados Unidos,Bob
2023-04-21,30,Notebook,Computadores,4,3710.0,14840.0,Madrid,Espanha,Carlos
2023-09-03,96,Placa de Vídeo,Periféricos,7,2552.0,17864.0,Los Angeles,Estados Unidos,Alice
2023-03-24,60,Cadeira,Móveis,8,312.0,2496.0,Madrid,Espanha,Carlos
2023-07-28,40,Nobreak,Periféricos,1,560.0,560.0,Rio de Janeiro,Brasil,Carlos
2023-09-22,96,Placa de Vídeo,Periféricos,5,2552.0,12760.0,New York,Estados Unidos,Alice
2023-08-09,20,Monitor,Monitores,9,912.0,8208.0,Rio de Janeiro,Brasil,João
2024-01-27,92,HD Sata,Armazenamento,10,450.0,4500.0,Rio de Janeiro,Brasil,Carlos
2023-03-25,20,Monitor,Monitores,4,832.0,3328.0,Rio de Janeiro,Brasil,Carlos
2023-04-24,96,Placa de Vídeo,Periféricos,7,2332.0,16324.0,Rio de Janeiro,Brasil,João
2024-01-07,35,Computador,Computadores,7,2300.0,16100.0,São Paulo,Brasil,João
2023-04-25,11,Teclado,Periféricos,4,159.0,636.0,Valencia,Espanha,María
2023-06-11,60,Cadeira,Móveis,10,330.0,3300.0,Lisboa,Portugal,André
2023-12-13,80,Licença Office 365,Software,1,427.0,427.0,Belo Horizonte,Brasil,Ana
2023-07-18,92,HD Sata,Armazenamento,3,504.0,1512.0,Barcelona,Espanha,David
2024-02-08,60,Cadeira,Móveis,2,306.0,612.0,Lisboa,Portugal,Miguel
2023-06-30,92,HD Sata,Armazenamento,9,495.0,4455.0,Madrid,Espanha,María
2023-12-27,92,HD Sata,Armazenamento,2,549.0,1098.0,Porto,Portugal,Sofia
2024-01-14,35,Computador,Computadores,6,2300.0,13800.0,Chicago,Estados Unidos,Alice
2023-05-22,10,Mouse,Periféricos,8,108.0,864.0,Belo Horizonte,Brasil,Ana
2023-10-10,90,HD SSD,Armazenamento,9,708.0,6372.0,Madrid,Espanha,David
2023-03-01,22,Cabo Energia,Periféricos,6,31.2,187.2,Madrid,Espanha,David
2023-08-08,96,Placa de Vídeo,Periféricos,7,2508.0,17556.0,Los Angeles,Estados Unidos,Bob
2023-11-09,23,Cabo HDMI,Periféricos,1,48.0,48.0,São Paulo,Brasil,Ana
2023-07-21,70,Licença Windows,Software,9,1008.0,9072.0,Porto,Portugal,Sofia
2023-11-26,20,Monitor,Monitores,8,960.0,7680.0,Coimbra,Portugal,André
2023-04-13,40,Nobreak,Periféricos,1,530.0,530.0,Rio de Janeiro,Brasil,João
2023-12-07,60,Cadeira,Móveis,9,366.0,3294.0,Los Angeles,Estados Unidos,Bob
2023-10-04,80,Licença Office 365,Software,10,413.0,4130.0,Porto,Portugal,André
2023-09-21,40,Nobreak,Periféricos,7,580.0,4060.0,Valencia,Espanha,María
2023-06-27,80,Licença Office 365,Software,5,385.0,1925.0,Los Angeles,Estados Unidos,John
2024-01-01,22,Cabo Energia,Periféricos,6,30.0,180.0,New York,Estados Unidos,John
2023-10-13,40,Nobreak,Periféricos,4,590.0,2360.0,Barcelona,Espanha,David
2023-09-13,20,Monitor,Monitores,9,928.0,8352.0,Belo Horizonte,Brasil,João
2023-07-07,40,Nobreak,Periféricos,4,560.0,2240.0,Belo Horizonte,Brasil,João
2023-04-28,60,Cadeira,Móveis,3,318.0,954.0,São Paulo,Brasil,Ana
2023-11-12,40,Nobreak,Periféricos,1,600.0,600.0,Coimbra,Portugal,Miguel
2023-08-05,40,Nobreak,Periféricos,4,570.0,2280.0,São Paulo,Brasil,Ana
2023-03-29,20,Monitor,Monitores,2,832.0,1664.0,Belo Horizonte,Brasil,João
2023-07-01,70,Licença Windows,Software,9,1008.0,9072.0,Valencia,Espanha,David
2023-12-28,10,Mouse,Periféricos,7,122.0,854.0,New York,Estados Unidos,Bob
2023-06-05,30,Notebook,Computadores,5,3850.0,19250.0,New York,Estados Unidos,Bob
2023-09-27,35,Computador,Computadores,3,2668.0,8004.0,Coimbra,Portugal,Sofia
2023-07-15,11,Teclado,Periféricos,6,168.0,1008.0,Madrid,Espanha,David
2023-08-17,80,Licença Office 365,Software,10,399.0,3990.0,Valencia,Espanha,David
2024-02-11,50,Mesa,Móveis,7,459.0,3213.0,Rio de Janeiro,Brasil,Carlos
2023-05-25,95,Memória,Armazenamento,5,345.6,1728.0,Barcelona,Espanha,Carlos
2023-05-26,80,Licença Office 365,Software,10,378.0,3780.0,Chicago,Estados Unidos,Alice
2023-07-31,96,Placa de Vídeo,Periféricos,6,2464.0,14784.0,Porto,Portugal,Miguel
2023-05-14,24,Cabo Rede,Periféricos,4,27.0,108.0,Rio de Janeiro,Brasil,Carlos
2023-04-15,90,HD SSD,Armazenamento,6,636.0,3816.0,Chicago,Estados Unidos,John
2023-09-08,11,Teclado,Periféricos,5,174.0,870.0,Porto,Portugal,André
2023-06-10,95,Memória,Armazenamento,10,352.0,3520.0,Porto,Portugal,Miguel
2024-01-16,95,Memória,Armazenamento,9,320.0,2880.0,Valencia,Espanha,David
2023-05-22,22,Cabo Energia,Periféricos,10,32.4,324.0,Chicago,Estados Unidos,John
2024-01-03,22,Cabo Energia,Periféricos,2,30.0,60.0,Lisboa,Portugal,Miguel
2023-06-30,96,Placa de Vídeo,Periféricos,6,2420.0,14520.0,Los Angeles,Estados Unidos,Alice
2023-06-16,50,Mesa,Móveis,8,495.0,3960.0,Porto,Portugal,André
2023-02-19,35,Computador,Computadores,3,2346.0,7038.0,Rio de Janeiro,Brasil,Carlos
2024-01-30,23,Cabo HDMI,Periféricos,5,40.0,200.0,Rio de Janeiro,Brasil,João
2023-10-22,92,HD Sata,Armazenamento,3,531.0,1593.0,New York,Estados Unidos,John
2023-07-20,11,Teclado,Periféricos,9,168.0,1512.0,Rio de Janeiro,Brasil,Carlos
2023-04-17,30,Notebook,Computadores,1,3710.0,3710.0,Barcelona,Espanha,Carlos
2024-01-02,95,Memória,Armazenamento,1,320.0,320.0,Los Angeles,Estados Unidos,John
2023-12-28,22,Cabo Energia,Periféricos,6,36.6,219.6,Lisboa,Portugal,André
2023-11-06,70,Licença Windows,Software,1,1080.0,1080.0,Belo Horizonte,Brasil,Ana
2023-05-09,60,Cadeira,Móveis,7,324.0,2268.0,Los Angeles,Estados Unidos,Alice
2023-11-17,95,Memória,Armazenamento,4,384.0,1536.0,Rio de Janeiro,Brasil,Carlos
2023-10-28,50,Mesa,Móveis,8,531.0,4248.0,São Paulo,Brasil,Carlos
2023-08-26,95,Memória,Armazenamento,7,364.8,2553.6,Rio de Janeiro,Brasil,Ana
2024-01-30,20,Monitor,Monitores,6,800.0,4800.0,Barcelona,Espanha,Carlos
2023-06-16,22,Cabo Energia,Periféricos,8,33.0,264.0,Lisboa,Portugal,Sofia
2023-06-29,40,Nobreak,Periféricos,9,550.0,4950.0,Porto,Portugal,André
2023-06-05,40,Nobreak,Periféricos,1,550.0,550.0,New York,Estados Unidos,John
2023-09-27,24,Cabo Rede,Periféricos,8,29.0,232.0,Chicago,Estados Unidos,John
2024-01-31,40,Nobreak,Periféricos,6,500.0,3000.0,Madrid,Espanha,David
2024-02-03,20,Monitor,Monitores,2,816.0,1632.0,Los Angeles,Estados Unidos,Alice
2023-05-30,95,Memória,Armazenamento,5,345.6,1728.0,São Paulo,Brasil,João
2024-02-08,90,HD SSD,Armazenamento,4,612.0,2448.0,New York,Estados Unidos,John
2023-07-14,30,Notebook,Computadores,2,3920.0,7840.0,Madrid,Espanha,David
2023-12-01,10,Mouse,Periféricos,4,122.0,488.0,Coimbra,Portugal,Miguel
2023-04-03,23,Cabo HDMI,Periféricos,1,42.4,42.4,Lisboa,Portugal,Sofia
2023-07-07,90,HD SSD,Armazenamento,2,672.0,1344.0,Lisboa,Portugal,Miguel
2023-11-18,40,Nobreak,Periféricos,1,600.0,600.0,Barcelona,Espanha,Carlos
2023-08-19,20,Monitor,Monitores,6,912.0,5472.0,Coimbra,Portugal,Sofia
2023-07-12,70,Licença Windows,Software,6,1008.0,6048.0,Madrid,Espanha,María
2024-01-20,20,Monitor,Monitores,6,800.0,4800.0,Madrid,Espanha,María
2023-05-25,11,Teclado,Periféricos,10,162.0,1620.0,Rio de Janeiro,Brasil,João
2023-02-20,70,Licença Windows,Software,6,918.0,5508.0,Belo Horizonte,Brasil,João
2023-07-24,35,Computador,Computadores,9,2576.0,23184.0,Belo Horizonte,Brasil,João
2023-12-13,92,HD Sata,Armazenamento,8,549.0,4392.0,Valencia,Espanha,María
2024-02-01,70,Licença Windows,Software,4,918.0,3672.0,Valencia,Espanha,María
2023-11-03,20,Monitor,Monitores,5,960.0,4800.0,New York,Estados Unidos,John
2024-02-15,24,Cabo Rede,Periféricos,5,25.5,127.5,Coimbra,Portugal,Miguel
2024-02-02,35,Computador,Computadores,1,2346.0,2346.0,Madrid,Espanha,María
2023-02-17,20,Monitor,Monitores,6,816.0,4896.0,Barcelona,Espanha,David
2023-10-15,40,Nobreak,Periféricos,4,590.0,2360.0,New York,Estados Unidos,Alice
2024-01-08,95,Memória,Armazenamento,1,320.0,320.0,Chicago,Estados Unidos,John
2023-07-25,95,Memória,Armazenamento,6,358.4,2150.4,Valencia,Espanha,María
2023-04-11,40,Nobreak,Periféricos,10,530.0,5300.0,Chicago,Estados Unidos,John
2023-06-28,95,Memória,Armazenamento,4,352.0,1408.0,Valencia,Espanha,David
2023-06-22,95,Memória,Armazenamento,6,352.0,2112.0,Belo Horizonte,Brasil,João
2023-05-14,20,Monitor,Monitores,4,864.0,3456.0,New York,Estados Unidos,Alice
2024-01-28,92,HD Sata,Armazenamento,3,450.0,1350.0,Barcelona,Espanha,Carlos
2023-06-15,20,Monitor,Monitores,8,880.0,7040.0,Madrid,Espanha,María
2023-05-25,92,HD Sata,Armazenamento,10,486.0,4860.0,Barcelona,Espanha,Carlos
2023-03-18,23,Cabo HDMI,Periféricos,2,41.6,83.2,New York,Estados Unidos,John
2023-11-26,20,Monitor,Monitores,6,960.0,5760.0,Belo Horizonte,Brasil,Ana
2024-01-14,96,Placa de Vídeo,Periféricos,7,2200.0,15400.0,Chicago,Estados Unidos,Alice
2023-12-28,22,Cabo Energia,Periféricos,7,36.6,256.2,Coimbra,Portugal,André
2023-08-07,95,Memória,Armazenamento,6,364.8,2188.8,São Paulo,Brasil,João
2023-05-31,35,Computador,Computadores,5,2484.0,12420.0,Coimbra,Portugal,André
2023-05-13,40,Nobreak,Periféricos,1,540.0,540.0,Madrid,Espanha,María
2023-03-06,40,Nobreak,Periféricos,4,520.0,2080.0,Chicago,Estados Unidos,Bob
2024-01-20,90,HD SSD,Armazenamento,9,600.0,5400.0,São Paulo,Brasil,Ana
2023-04-25,35,Computador,Computadores,1,2438.0,2438.0,Los Angeles,Estados Unidos,John
2023-04-03,92,HD Sata,Armazenamento,8,477.0,3816.0,Lisboa,Portugal,Miguel
2023-12-15,35,Computador,Computadores,6,2806.0,16836.0,Lisboa,Portugal,André
2023-06-14,10,Mouse,Periféricos,10,110.0,1100.0,Porto,Portugal,Sofia
2024-02-05,30,Notebook,Computadores,9,3570.0,32130.0,Coimbra,Portugal,Miguel
2023-05-02,23,Cabo HDMI,Periféricos,4,43.2,172.8,Barcelona,Espanha,David
2023-08-22,22,Cabo Energia,Periféricos,8,34.2,273.6,Coimbra,Portugal,Sofia
2023-08-17,60,Cadeira,Móveis,8,342.0,2736.0,Porto,Portugal,Sofia
2023-03-14,22,Cabo Energia,Periféricos,2,31.2,62.4,Lisboa,Portugal,Sofia
2023-02-25,30,Notebook,Computadores,4,3570.0,14280.0,Coimbra,Portugal,Miguel
2023-11-21,10,Mouse,Periféricos,4,120.0,480.0,Barcelona,Espanha,María
2023-05-03,70,Licença Windows,Software,1,972.0,972.0,Rio de Janeiro,Brasil,Ana
2023-07-04,20,Monitor,Monitores,6,896.0,5376.0,Madrid,Espanha,María
2023-03-09,40,Nobreak,Periféricos,3,520.0,1560.0,Los Angeles,Estados Unidos,John
2023-03-13,11,Teclado,Periféricos,5,156.0,780.0,Porto,Portugal,Miguel
2023-06-04,20,Monitor,Monitores,3,880.0,2640.0,Belo Horizonte,Brasil,João
2023-06-12,24,Cabo Rede,Periféricos,7,27.5,192.5,Porto,Portugal,Sofia
2023-02-25,70,Licença Windows,Software,1,918.0,918.0,Chicago,Estados Unidos,Alice
2023-10-29,23,Cabo HDMI,Periféricos,8,47.2,377.6,Rio de Janeiro,Brasil,Ana
2024-02-11,96,Placa de Vídeo,Periféricos,4,2244.0,8976.0,Belo Horizonte,Brasil,João
2023-04-26,95,Memória,Armazenamento,3,339.2,1017.6,Lisboa,Portugal,André
2023-02-19,20,Monitor,Monitores,4,816.0,3264.0,Coimbra,Portugal,Sofia
2023-05-24,90,HD SSD,Armazenamento,3,648.0,1944.0,Belo Horizonte,Brasil,Carlos
2023-08-15,50,Mesa,Móveis,1,513.0,513.0,Chicago,Estados Unidos,Bob
2023-03-27,50,Mesa,Móveis,6,468.0,2808.0,Barcelona,Espanha,David
2023-02-20,60,Cadeira,Móveis,6,306.0,1836.0,São Paulo,Brasil,Ana
2023-04-08,22,Cabo Energia,Periféricos,6,31.8,190.8,Rio de Janeiro,Brasil,João
2023-10-25,23,Cabo HDMI,Periféricos,6,47.2,283.2,Porto,Portugal,André
2023-12-18,60,Cadeira,Móveis,1,366.0,366.0,Rio de Janeiro,Brasil,João
2023-11-25,24,Cabo Rede,Periféricos,10,30.0,300.0,Coimbra,Portugal,Miguel
2023-11-28,30,Notebook,Computadores,2,4200.0,8400.0,Barcelona,Espanha,David
2023-12-09,80,Licença Office 365,Software,5,427.0,2135.0,Barcelona,Espanha,David
2023-10-13,30,Notebook,Computadores,4,4130.0,16520.0,Chicago,Estados Unidos,John
2023-04-04,70,Licença Windows,Software,6,954.0,5724.0,São Paulo,Brasil,Ana
2023-12-08,92,HD Sata,Armazenamento,5,549.0,2745.0,Lisboa,Portugal,Miguel
2023-04-18,92,HD Sata,Armazenamento,2,477.0,954.0,Valencia,Espanha,David
2023-04-05,92,HD Sata,Armazenamento,8,477.0,3816.0,Los Angeles,Estados Unidos,Alice
2023-10-14,40,Nobreak,Periféricos,4,590.0,2360.0,Belo Horizonte,Brasil,Carlos
2024-02-13,23,Cabo HDMI,Periféricos,1,40.8,40.8,Valencia,Espanha,Carlos
2023-05-29,95,Memória,Armazenamento,6,345.6,2073.6,Barcelona,Espanha,David
2023-02-18,92,HD Sata,Armazenamento,8,459.0,3672.0,Los Angeles,Estados Unidos,Alice
2023-07-04,11,Teclado,Periféricos,2,168.0,336.0,New York,Estados Unidos,Bob
2023-11-14,23,Cabo HDMI,Periféricos,7,48.0,336.0,Porto,Portugal,André
2023-05-19,50,Mesa,Móveis,9,486.0,4374.0,Los Angeles,Estados Unidos,Bob
2023-03-26,96,Placa de Vídeo,Periféricos,5,2288.0,11440.0,Belo Horizonte,Brasil,Ana
2023-12-24,95,Memória,Armazenamento,3,390.4,1171.2,São Paulo,Brasil,João
2023-07-18,70,Licença Windows,Software,10,1008.0,10080.0,Los Angeles,Estados Unidos,Alice
2023-03-24,50,Mesa,Móveis,7,468.0,3276.0,Porto,Portugal,André
2023-09-06,92,HD Sata,Armazenamento,6,522.0,3132.0,Rio de Janeiro,Brasil,Ana
2024-01-14,96,Placa de Vídeo,Periféricos,7,2200.0,15400.0,Belo Horizonte,Brasil,Ana
2023-05-02,96,Placa de Vídeo,Periféricos,7,2376.0,16632.0,Madrid,Espanha,María
2023-08-30,30,Notebook,Computadores,8,3990.0,31920.0,Los Angeles,Estados Unidos,Bob
2023-09-16,22,Cabo Energia,Periféricos,8,34.8,278.4,Valencia,Espanha,Carlos
2024-01-21,95,Memória,Armazenamento,3,320.0,960.0,Los Angeles,Estados Unidos,John
2023-10-26,11,Teclado,Periféricos,10,177.0,1770.0,Coimbra,Portugal,Sofia
2023-02-28,23,Cabo HDMI,Periféricos,8,40.8,326.4,Lisboa,Portugal,Miguel
2024-01-28,22,Cabo Energia,Periféricos,1,30.0,30.0,Belo Horizonte,Brasil,Ana
2023-03-06,10,Mouse,Periféricos,8,104.0,832.0,Coimbra,Portugal,Sofia
2023-12-04,10,Mouse,Periféricos,5,122.0,610.0,Porto,Portugal,André
2024-01-01,30,Notebook,Computadores,10,3500.0,35000.0,Coimbra,Portugal,André
2023-09-24,35,Computador,Computadores,1,2668.0,2668.0,Barcelona,Espanha,David
2023-12-16,50,Mesa,Móveis,8,549.0,4392.0,Los Angeles,Estados Unidos,Bob
2023-12-27,11,Teclado,Periféricos,4,183.0,732.0,Los Angeles,Estados Unidos,John
2024-01-28,96,Placa de Vídeo,Periféricos,6,2200.0,13200.0,Barcelona,Espanha,María
2023-09-27,35,Computador,Computadores,3,2668.0,8004.0,Coimbra,Portugal,Sofia
2023-04-07,60,Cadeira,Móveis,10,318.0,3180.0,Coimbra,Portugal,André
2023-07-10,70,Licença Windows,Software,3,1008.0,3024.0,Lisboa,Portugal,Miguel
2023-08-14,95,Memória,Armazenamento,10,364.8,3648.0,São Paulo,Brasil,Ana
2023-09-24,11,Teclado,Periféricos,7,174.0,1218.0,Madrid,Espanha,David
2024-01-21,30,Notebook,Computadores,6,3500.0,21000.0,Chicago,Estados Unidos,Alice
2023-05-23,23,Cabo HDMI,Periféricos,7,43.2,302.4,Valencia,Espanha,David
2023-08-11,35,Computador,Computadores,3,2622.0,7866.0,Barcelona,Espanha,María
2023-06-07,20,Monitor,Monitores,5,880.0,4400.0,New York,Estados Unidos,John
2024-02-05,11,Teclado,Periféricos,8,153.0,1224.0,Barcelona,Espanha,María
2023-09-12,60,Cadeira,Móveis,5,348.0,1740.0,Los Angeles,Estados Unidos,Bob
2023-04-09,24,Cabo Rede,Periféricos,8,26.5,212.0,New York,Estados Unidos,John
2023-06-10,92,HD Sata,Armazenamento,1,495.0,495.0,São Paulo,Brasil,Carlos
2024-01-13,23,Cabo HDMI,Periféricos,3,40.0,120.0,Madrid,Espanha,María
2023-04-22,10,Mouse,Periféricos,4,106.0,424.0,Lisboa,Portugal,Sofia
2023-07-20,70,Licença Windows,Software,6,1008.0,6048.0,Lisboa,Portugal,Miguel
2023-09-15,60,Cadeira,Móveis,6,348.0,2088.0,Rio de Janeiro,Brasil,Carlos
2023-06-25,60,Cadeira,Móveis,10,330.0,3300.0,Madrid,Espanha,María
2023-07-05,30,Notebook,Computadores,3,3920.0,11760.0,Coimbra,Portugal,Sofia
2023-03-31,11,Teclado,Periféricos,5,156.0,780.0,Belo Horizonte,Brasil,Ana
2024-02-07,90,HD SSD,Armazenamento,7,612.0,4284.0,Belo Horizonte,Brasil,João
2023-08-17,70,Licença Windows,Software,1,1026.0,1026.0,Chicago,Estados Unidos,Bob
2023-11-24,30,Notebook,Computadores,2,4200.0,8400.0,New York,Estados Unidos,John
2023-04-26,11,Teclado,Periféricos,8,159.0,1272.0,Chicago,Estados Unidos,Alice
2023-10-06,11,Teclado,Periféricos,4,177.0,708.0,New York,Estados Unidos,John
2023-12-25,80,Licença Office 365,Software,9,427.0,3843.0,Rio de Janeiro,Brasil,João
2023-05-06,80,Licença Office 365,Software,4,378.0,1512.0,Coimbra,Portugal,Miguel
2023-08-09,40,Nobreak,Periféricos,7,570.0,3990.0,Chicago,Estados Unidos,Bob
2023-04-01,22,Cabo Energia,Periféricos,10,31.8,318.0,Valencia,Espanha,Carlos
2023-08-04,22,Cabo Energia,Periféricos,4,34.2,136.8,Lisboa,Portugal,Miguel
2024-01-12,35,Computador,Computadores,10,2300.0,23000.0,New York,Estados Unidos,Bob
2023-09-01,92,HD Sata,Armazenamento,10,522.0,5220.0,Rio de Janeiro,Brasil,Carlos
2024-01-23,22,Cabo Energia,Periféricos,10,30.0,300.0,Coimbra,Portugal,Miguel
2023-12-07,40,Nobreak,Periféricos,6,610.0,3660.0,New York,Estados Unidos,Bob
2024-01-30,30,Notebook,Computadores,10,3500.0,35000.0,Porto,Portugal,Miguel
2023-09-26,35,Computador,Computadores,9,2668.0,24012.0,Belo Horizonte,Brasil,Ana
2023-08-22,20,Monitor,Monitores,9,912.0,8208.0,Coimbra,Portugal,André
2024-02-09,96,Placa de Vídeo,Periféricos,5,2244.0,11220.0,Madrid,Espanha,Carlos
2024-01-18,23,Cabo HDMI,Periféricos,7,40.0,280.0,Chicago,Estados Unidos,Alice
2023-06-05,95,Memória,Armazenamento,4,352.0,1408.0,Chicago,Estados Unidos,John
2023-05-17,20,Monitor,Monitores,4,864.0,3456.0,Valencia,Espanha,Carlos
2023-05-31,35,Computador,Computadores,1,2484.0,2484.0,Porto,Portugal,Sofia
2023-10-21,40,Nobreak,Periféricos,9,590.0,5310.0,Belo Horizonte,Brasil,Ana
2023-05-21,10,Mouse,Periféricos,7,108.0,756.0,New York,Estados Unidos,John
2023-12-03,10,Mouse,Periféricos,1,122.0,122.0,Coimbra,Portugal,André
2023-07-06,96,Placa de Vídeo,Periféricos,4,2464.0,9856.0,Belo Horizonte,Brasil,Carlos
2023-03-19,96,Placa de Vídeo,Periféricos,8,2288.0,18304.0,São Paulo,Brasil,Carlos
2023-04-21,10,Mouse,Periféricos,10,106.0,1060.0,Belo Horizonte,Brasil,Ana
2024-01-02,95,Memória,Armazenamento,3,320.0,960.0,Los Angeles,Estados Unidos,John
2023-12-29,24,Cabo Rede,Periféricos,8,30.5,244.0,Madrid,Espanha,David
2023-03-02,20,Monitor,Monitores,2,832.0,1664.0,Lisboa,Portugal,Miguel
2023-03-27,70,Licença Windows,Software,3,936.0,2808.0,Los Angeles,Estados Unidos,John
2023-04-13,30,Notebook,Computadores,8,3710.0,29680.0,Coimbra,Portugal,Miguel
2023-10-24,23,Cabo HDMI,Periféricos,3,47.2,141.6,New York,Estados Unidos,John
2023-08-06,22,Cabo Energia,Periféricos,7,34.2,239.4,Belo Horizonte,Brasil,João
2024-01-30,22,Cabo Energia,Periféricos,4,30.0,120.0,Valencia,Espanha,María
2023-11-29,24,Cabo Rede,Periféricos,8,30.0,240.0,Barcelona,Espanha,David
2023-10-11,70,Licença Windows,Software,6,1062.0,6372.0,Belo Horizonte,Brasil,João
2023-10-31,60,Cadeira,Móveis,10,354.0,3540.0,Rio de Janeiro,Brasil,Carlos
2023-08-28,92,HD Sata,Armazenamento,6,513.0,3078.0,Porto,Portugal,André
2023-09-25,92,HD Sata,Armazenamento,4,522.0,2088.0,Coimbra,Portugal,André
2023-07-07,35,Computador,Computadores,4,2576.0,10304.0,Madrid,Espanha,David
2023-06-02,40,Nobreak,Periféricos,9,550.0,4950.0,New York,Estados Unidos,John
2023-04-09,50,Mesa,Móveis,7,477.0,3339.0,Chicago,Estados Unidos,John
2023-12-26,40,Nobreak,Periféricos,5,610.0,3050.0,Barcelona,Espanha,María
2023-08-22,96,Placa de Vídeo,Periféricos,6,2508.0,15048.0,Barcelona,Espanha,Carlos
2023-10-08,70,Licença Windows,Software,7,1062.0,7434.0,Madrid,Espanha,David
2023-02-25,95,Memória,Armazenamento,5,326.4,1632.0,Porto,Portugal,Sofia
2023-07-20,95,Memória,Armazenamento,9,358.4,3225.6,New York,Estados Unidos,John
2023-05-20,96,Placa de Vídeo,Periféricos,10,2376.0,23760.0,Lisboa,Portugal,Miguel
2023-11-01,35,Computador,Computadores,2,2760.0,5520.0,Coimbra,Portugal,Sofia
2023-08-15,80,Licença Office 365,Software,7,399.0,2793.0,Porto,Portugal,André
2023-04-09,30,Notebook,Computadores,8,3710.0,29680.0,Belo Horizonte,Brasil,Carlos
2023-12-15,24,Cabo Rede,Periféricos,4,30.5,122.0,Porto,Portugal,Sofia
2023-06-18,95,Memória,Armazenamento,9,352.0,3168.0,Coimbra,Portugal,Sofia
2023-11-21,92,HD Sata,Armazenamento,1,540.0,540.0,Porto,Portugal,Sofia
2023-12-23,22,Cabo Energia,Periféricos,5,36.6,183.0,Rio de Janeiro,Brasil,Ana
